sequenceID	num_ns	longest_n_run	num_bivalent_ambigs	num_trivalent_ambigs	num_hyphens	num_whitespace	num_other	uncorrected_illegals
EPI_ISL_418351	7	7	0	0	1	0	0	false
EPI_ISL_418352	0	0	0	0	1	0	0	false
EPI_ISL_418353	0	0	0	0	1	0	0	false
EPI_ISL_418354	0	0	0	0	1	0	0	false
EPI_ISL_418355	0	0	0	0	1	0	0	false
EPI_ISL_418356	12	9	0	0	1	0	0	false
EPI_ISL_418357	91	54	0	0	1	0	0	false
EPI_ISL_418358	0	0	0	0	1	0	0	false
EPI_ISL_418359	0	0	0	0	1	0	0	false
EPI_ISL_418360	47	44	0	0	1	0	0	false
EPI_ISL_418361	76	62	0	0	1	0	0	false
EPI_ISL_418362	0	0	0	0	1	0	0	false
EPI_ISL_418363	0	0	0	0	1	0	0	false
EPI_ISL_418364	0	0	0	0	1	0	0	false
EPI_ISL_418365	8	8	0	0	1	0	0	false
EPI_ISL_418366	0	0	0	0	1	0	0	false
EPI_ISL_418367	0	0	0	0	1	0	0	false
EPI_ISL_418368	0	0	0	0	1	0	0	false
EPI_ISL_418369	4	3	0	0	1	0	0	false
EPI_ISL_418370	0	0	0	0	1	0	0	false
EPI_ISL_418371	106	65	0	0	1	0	0	false
EPI_ISL_418372	5	5	0	0	1	0	0	false
EPI_ISL_418373	0	0	0	0	1	0	0	false
EPI_ISL_418374	3	3	0	0	1	0	0	false
EPI_ISL_418375	1	1	0	0	1	0	0	false
EPI_ISL_418376	108	37	0	0	1	0	0	false
EPI_ISL_418377	0	0	0	0	7	0	0	false
EPI_ISL_418378	150	12	0	0	0	0	0	false
EPI_ISL_418379	0	0	0	0	7	0	0	false
EPI_ISL_418380	21	5	0	0	2	0	0	false
EPI_ISL_418381	268	52	0	0	1	0	0	false
EPI_ISL_418382	59	39	0	0	35	0	0	false
EPI_ISL_418383	268	51	0	0	22	0	0	false
EPI_ISL_418384	826	57	0	0	1	0	0	false
EPI_ISL_418385	112	26	0	0	0	0	0	false
EPI_ISL_418386	15	0	0	0	0	0	0	false
EPI_ISL_418387	73	42	0	0	0	0	0	false
EPI_ISL_418388	234	63	0	0	0	0	0	false
EPI_ISL_418389	195	31	0	0	0	0	0	false
EPI_ISL_418390	36	6	0	0	0	0	0	false
EPI_ISL_418391	4	0	0	0	0	0	0	false
EPI_ISL_418392	18	0	0	0	0	0	0	false
EPI_ISL_418393	129	31	0	0	0	0	0	false
EPI_ISL_418394	193	31	0	0	0	0	0	false
EPI_ISL_418395	29	2	0	0	0	0	0	false
EPI_ISL_418396	61	35	0	0	0	0	0	false
EPI_ISL_418397	59	27	0	0	0	0	0	false
EPI_ISL_418398	344	65	0	0	3	0	0	false
EPI_ISL_418399	35	31	0	0	0	0	0	false
EPI_ISL_418400	111	53	0	0	0	0	0	false
EPI_ISL_418401	7	0	0	0	0	0	0	false
EPI_ISL_418402	18	0	0	0	0	0	0	false
EPI_ISL_418403	19	0	0	0	0	0	0	false
EPI_ISL_418404	24	0	0	0	0	0	0	false
EPI_ISL_418405	137	19	0	0	0	0	0	false
EPI_ISL_418406	13	0	0	0	0	0	0	false
EPI_ISL_418407	1008	73	0	0	0	0	0	false
EPI_ISL_418408	57	14	0	0	0	0	0	false
EPI_ISL_418409	48	11	0	0	0	0	0	false
EPI_ISL_418410	31	5	0	0	0	0	0	false
EPI_ISL_418411	17	0	0	0	3	0	0	false
EPI_ISL_418412	15	1	0	0	0	0	0	false
EPI_ISL_418413	126	6	0	0	0	0	0	false
EPI_ISL_418414	99	4	0	0	0	0	0	false
EPI_ISL_418415	745	36	0	0	0	0	0	false
EPI_ISL_418416	66	1	0	0	0	0	0	false
EPI_ISL_418417	112	3	0	0	0	0	0	false
EPI_ISL_418418	59	5	0	0	0	0	0	false
EPI_ISL_418419	87	2	0	0	0	0	0	false
EPI_ISL_418420	122	7	0	0	0	0	0	false
EPI_ISL_418421	336	31	0	0	0	0	0	false
EPI_ISL_418422	124	6	0	0	0	0	0	false
EPI_ISL_418423	130	8	0	0	0	0	0	false
EPI_ISL_418424	111	8	0	0	0	0	0	false
EPI_ISL_418425	109	3	0	0	0	0	0	false
EPI_ISL_418426	53	2	0	0	0	0	0	false
EPI_ISL_418427	56	2	0	0	0	0	0	false
EPI_ISL_418428	24	0	0	0	0	0	0	false
EPI_ISL_418429	115	5	0	0	0	0	0	false
EPI_ISL_418430	26	0	0	0	0	0	0	false
EPI_ISL_418431	254	28	0	0	0	0	0	false
EPI_ISL_418432	115	5	0	0	0	0	0	false
EPI_ISL_418433	339	76	0	0	0	0	0	false
EPI_ISL_418434	339	76	0	0	0	0	0	false
EPI_ISL_418435	653	76	0	0	0	0	0	false
EPI_ISL_418436	1193	76	0	0	0	0	0	false
EPI_ISL_418437	1193	76	0	0	0	0	0	false
EPI_ISL_418438	339	76	0	0	0	0	0	false
EPI_ISL_418439	639	76	0	0	0	0	0	false
EPI_ISL_418440	879	76	0	0	0	0	0	false
EPI_ISL_418441	0	0	0	0	0	0	0	false
EPI_ISL_418442	0	0	0	0	0	0	0	false
EPI_ISL_418502	0	0	0	0	0	0	0	false
EPI_ISL_418503	0	0	1	0	0	0	0	false
EPI_ISL_418504	0	0	0	0	0	0	0	false
EPI_ISL_418506	0	0	0	0	0	0	0	false
EPI_ISL_418507	0	0	0	0	0	0	0	false
EPI_ISL_418508	0	0	0	0	0	0	0	false
EPI_ISL_418509	0	0	0	0	0	0	0	false
EPI_ISL_418510	0	0	0	0	0	0	0	false
EPI_ISL_418511	0	0	0	0	0	0	0	false
EPI_ISL_418512	0	0	0	0	0	0	0	false
EPI_ISL_418513	0	0	0	0	0	0	0	false
EPI_ISL_418514	0	0	0	0	0	0	0	false
EPI_ISL_418515	0	0	0	0	0	0	0	false
EPI_ISL_418516	121	4	0	0	0	0	0	false
EPI_ISL_418548	121	4	0	0	0	0	0	false
EPI_ISL_418580	121	4	0	0	0	0	0	false
EPI_ISL_418581	121	4	0	0	0	0	0	false
EPI_ISL_418582	121	4	0	0	0	0	0	false
EPI_ISL_418583	121	4	0	0	0	0	0	false
EPI_ISL_418584	121	4	0	0	0	0	0	false
EPI_ISL_418623	508	50	0	0	0	0	0	false
EPI_ISL_418624	0	0	0	0	0	0	0	false
EPI_ISL_418625	0	0	0	0	0	0	0	false
EPI_ISL_418626	0	0	0	0	0	0	0	false
EPI_ISL_418627	0	0	0	0	0	0	0	false
EPI_ISL_418628	14	2	0	0	0	0	0	false
EPI_ISL_418629	2	1	0	0	0	0	0	false
EPI_ISL_418630	0	0	0	0	0	0	0	false
EPI_ISL_418631	0	0	0	0	0	0	0	false
EPI_ISL_418632	0	0	0	0	0	0	0	false
EPI_ISL_418633	27	3	0	0	0	0	0	false
EPI_ISL_418634	0	0	0	0	0	0	0	false
EPI_ISL_418635	0	0	0	0	0	0	0	false
EPI_ISL_418636	290	38	0	0	0	0	0	false
EPI_ISL_418637	1007	59	0	0	0	0	0	false
EPI_ISL_418638	230	26	0	0	0	0	0	false
EPI_ISL_418639	0	0	0	0	0	0	0	false
EPI_ISL_418640	2	1	0	0	0	0	0	false
EPI_ISL_418641	883	59	0	0	0	0	0	false
EPI_ISL_418642	342	59	0	0	0	0	0	false
EPI_ISL_418643	520	38	0	0	0	0	0	false
EPI_ISL_418644	738	50	0	0	0	0	0	false
EPI_ISL_418645	0	0	0	0	0	0	0	false
EPI_ISL_418646	0	0	0	0	0	0	0	false
EPI_ISL_418647	2149	63	0	0	0	0	0	false
EPI_ISL_418648	1	1	0	0	0	0	0	false
EPI_ISL_418649	26	2	0	0	0	0	0	false
EPI_ISL_418650	1	1	0	0	0	0	0	false
EPI_ISL_418651	0	0	0	0	0	0	0	false
EPI_ISL_418652	230	26	0	0	0	0	0	false
EPI_ISL_418653	0	0	0	0	0	0	0	false
EPI_ISL_418654	0	0	0	0	0	0	0	false
EPI_ISL_418655	0	0	0	0	0	0	0	false
EPI_ISL_418656	6	2	0	0	0	0	0	false
EPI_ISL_418657	0	0	0	0	0	0	0	false
EPI_ISL_418658	2244	59	0	0	0	0	0	false
EPI_ISL_418659	7	1	0	0	0	0	0	false
EPI_ISL_418660	0	0	0	0	0	0	0	false
EPI_ISL_418661	0	0	0	0	0	0	0	false
EPI_ISL_418662	300	38	0	0	0	0	0	false
EPI_ISL_418663	0	0	0	0	0	0	0	false
EPI_ISL_418664	0	0	0	0	0	0	0	false
EPI_ISL_418665	321	44	0	0	0	0	0	false
EPI_ISL_418666	305	59	0	0	0	0	0	false
EPI_ISL_418667	59	17	0	0	0	0	0	false
EPI_ISL_418668	31	25	0	0	0	0	0	false
EPI_ISL_418669	62	60	0	0	0	0	0	false
EPI_ISL_418670	70	3	0	0	0	1	0	true
EPI_ISL_418671	70	3	0	0	0	0	0	false
EPI_ISL_418672	68	1	0	0	0	0	0	false
EPI_ISL_418673	51	21	1	0	0	0	0	false
EPI_ISL_418674	878	74	0	0	0	0	0	false
EPI_ISL_418675	104	32	0	0	0	1	0	true
EPI_ISL_418676	88	57	1	0	0	0	0	false
EPI_ISL_418677	92	24	3	0	0	0	0	false
EPI_ISL_418678	150	71	0	0	0	0	0	false
EPI_ISL_418679	44	9	1	0	0	0	0	false
EPI_ISL_418680	106	5	0	0	0	0	0	false
EPI_ISL_418681	56	52	0	0	0	0	0	false
EPI_ISL_418682	636	63	0	0	0	0	0	false
EPI_ISL_418683	364	60	1	0	0	0	0	false
EPI_ISL_418684	272	61	0	0	0	0	0	false
EPI_ISL_418685	273	59	2	0	0	0	0	false
EPI_ISL_418686	230	54	0	0	0	0	0	false
EPI_ISL_418687	63	19	2	0	0	0	0	false
EPI_ISL_418688	140	60	0	0	0	0	0	false
EPI_ISL_418689	1179	74	0	0	0	0	0	false
EPI_ISL_418690	91	24	0	0	0	0	0	false
EPI_ISL_418691	53	51	4	0	0	0	0	false
EPI_ISL_418692	106	32	0	0	0	0	0	false
EPI_ISL_418693	433	60	0	0	0	0	0	false
EPI_ISL_418694	159	27	7	0	0	0	0	false
EPI_ISL_418695	1007	74	3	0	0	0	0	false
EPI_ISL_418696	74	9	0	0	0	1	0	true
EPI_ISL_418697	323	76	0	0	0	0	0	false
EPI_ISL_418698	56	13	2	0	0	0	0	false
EPI_ISL_418699	776	74	0	0	0	0	0	false
EPI_ISL_418700	126	76	0	0	0	1	0	true
EPI_ISL_418701	114	46	0	0	0	0	0	false
EPI_ISL_418702	94	62	0	0	0	0	0	false
EPI_ISL_418703	1723	74	15	0	0	0	0	false
EPI_ISL_418704	77	4	0	0	0	0	0	false
EPI_ISL_418705	377	75	0	0	0	0	0	false
EPI_ISL_418706	61	11	0	0	0	0	0	false
EPI_ISL_418707	129	46	1	0	0	0	0	false
EPI_ISL_418708	46	17	2	0	0	0	0	false
EPI_ISL_418709	281	42	0	0	0	1	0	true
EPI_ISL_418710	953	68	1	0	0	1	0	true
EPI_ISL_418711	56	52	1	0	0	0	0	false
EPI_ISL_418712	509	61	0	0	0	0	0	false
EPI_ISL_418713	1514	70	2	0	0	0	0	false
EPI_ISL_418714	444	68	1	0	0	0	0	false
EPI_ISL_418715	209	24	2	0	0	0	0	false
EPI_ISL_418716	134	61	0	0	0	0	0	false
EPI_ISL_418717	620	68	1	0	0	0	0	false
EPI_ISL_418718	75	12	0	0	0	0	0	false
EPI_ISL_418719	498	68	2	0	0	0	0	false
EPI_ISL_418720	257	60	0	0	0	0	0	false
EPI_ISL_418721	653	63	1	0	0	0	0	false
EPI_ISL_418722	234	60	0	0	0	0	0	false
EPI_ISL_418723	97	60	0	0	0	0	0	false
EPI_ISL_418724	408	40	1	0	0	0	0	false
EPI_ISL_418725	476	64	0	0	0	0	0	false
EPI_ISL_418726	529	68	0	0	0	0	0	false
EPI_ISL_418727	694	68	1	0	0	0	0	false
EPI_ISL_418728	894	71	1	0	0	0	0	false
EPI_ISL_418729	102	32	0	0	0	0	0	false
EPI_ISL_418730	986	72	0	0	0	0	0	false
EPI_ISL_418731	831	65	1	0	0	0	0	false
EPI_ISL_418732	1470	73	1	0	0	0	0	false
EPI_ISL_418733	212	37	1	0	0	0	0	false
EPI_ISL_418734	94	43	0	0	0	0	0	false
EPI_ISL_418735	888	67	0	0	0	0	0	false
EPI_ISL_418736	483	61	0	0	0	1	0	true
EPI_ISL_418737	158	15	1	0	0	0	0	false
EPI_ISL_418738	4594	77	1	0	0	0	0	false
EPI_ISL_418739	106	61	0	0	0	0	0	false
EPI_ISL_418740	570	16	0	0	0	0	0	false
EPI_ISL_418741	627	68	0	0	0	1	0	true
EPI_ISL_418742	4234	77	0	0	0	0	0	false
EPI_ISL_418743	951	74	2	0	0	0	0	false
EPI_ISL_418744	558	32	0	0	0	0	0	false
EPI_ISL_418745	904	72	0	0	0	0	0	false
EPI_ISL_418746	767	69	0	0	0	0	0	false
EPI_ISL_418747	648	32	0	0	0	0	0	false
EPI_ISL_418748	308	60	0	0	0	0	0	false
EPI_ISL_418749	115	46	0	0	0	0	0	false
EPI_ISL_418750	304	69	0	0	0	0	0	false
EPI_ISL_418751	119	44	0	0	0	0	0	false
EPI_ISL_418752	902	70	1	0	0	0	0	false
EPI_ISL_418753	666	50	1	0	0	0	0	false
EPI_ISL_418754	434	63	0	0	0	0	0	false
EPI_ISL_418755	2081	76	0	0	0	0	0	false
EPI_ISL_418756	91	44	0	0	0	0	0	false
EPI_ISL_418757	719	29	0	0	0	0	0	false
EPI_ISL_418758	990	70	0	0	0	0	0	false
EPI_ISL_418759	1077	74	0	0	0	0	0	false
EPI_ISL_418760	735	74	0	0	0	0	0	false
EPI_ISL_418761	740	74	3	0	0	0	0	false
EPI_ISL_418762	1333	72	0	0	0	0	0	false
EPI_ISL_418763	1420	74	0	0	0	0	0	false
EPI_ISL_418764	203	32	0	0	0	0	0	false
EPI_ISL_418765	1271	75	1	0	0	0	0	false
EPI_ISL_418766	803	74	0	0	0	0	0	false
EPI_ISL_418767	592	63	2	0	0	0	0	false
EPI_ISL_418768	1091	75	0	0	0	1	0	true
EPI_ISL_418769	586	52	2	0	0	0	0	false
EPI_ISL_418770	45	26	0	0	0	0	0	false
EPI_ISL_418771	0	0	0	0	0	0	0	false
EPI_ISL_418772	0	0	0	0	0	0	0	false
EPI_ISL_418773	0	0	0	0	0	0	0	false
EPI_ISL_418774	0	0	0	0	0	0	0	false
EPI_ISL_418775	0	0	0	0	0	0	0	false
EPI_ISL_418776	0	0	0	0	0	0	0	false
EPI_ISL_418777	0	0	0	0	0	0	0	false
EPI_ISL_418778	0	0	0	0	0	0	0	false
EPI_ISL_418779	0	0	0	0	0	0	0	false
EPI_ISL_418780	0	0	0	0	0	0	0	false
EPI_ISL_418781	0	0	0	0	0	0	0	false
EPI_ISL_418782	0	0	0	0	0	0	0	false
EPI_ISL_418783	0	0	0	0	0	0	0	false
EPI_ISL_418784	0	0	0	0	0	0	0	false
EPI_ISL_418785	0	0	0	0	0	0	0	false
EPI_ISL_418786	0	0	0	0	0	0	0	false
EPI_ISL_418787	0	0	0	0	0	0	0	false
EPI_ISL_418788	0	0	0	0	0	0	0	false
EPI_ISL_418789	0	0	0	0	0	0	0	false
EPI_ISL_418790	0	0	0	0	0	0	0	false
EPI_ISL_418791	0	0	0	0	0	0	0	false
EPI_ISL_418792	0	0	0	0	0	0	0	false
EPI_ISL_418793	0	0	0	0	0	0	0	false
EPI_ISL_418794	0	0	0	0	0	0	0	false
EPI_ISL_418795	0	0	0	0	0	0	0	false
EPI_ISL_418796	0	0	0	0	0	0	0	false
EPI_ISL_418797	0	0	0	0	0	0	0	false
EPI_ISL_418798	0	0	0	0	0	0	0	false
EPI_ISL_418799	0	0	0	0	0	0	0	false
EPI_ISL_418800	0	0	0	0	0	0	0	false
EPI_ISL_418801	0	0	0	0	0	0	0	false
EPI_ISL_418802	0	0	0	0	0	0	0	false
EPI_ISL_418803	0	0	0	0	0	0	0	false
EPI_ISL_418804	0	0	0	0	0	0	0	false
EPI_ISL_418805	0	0	0	0	0	0	0	false
EPI_ISL_418806	0	0	0	0	0	0	0	false
EPI_ISL_418807	0	0	0	0	0	0	0	false
EPI_ISL_418808	0	0	0	0	0	0	0	false
EPI_ISL_418809	1	1	0	0	0	0	0	false
EPI_ISL_418810	0	0	0	0	0	0	0	false
EPI_ISL_418811	0	0	0	0	0	0	0	false
EPI_ISL_418812	0	0	0	0	0	0	0	false
EPI_ISL_418813	0	0	0	0	0	0	0	false
EPI_ISL_418814	0	0	0	0	0	0	0	false
EPI_ISL_418815	121	4	0	0	0	0	0	false
EPI_ISL_418816	121	4	0	0	0	0	0	false
EPI_ISL_418817	121	4	0	0	0	0	0	false
EPI_ISL_418818	122	4	0	0	0	0	0	false
EPI_ISL_418819	121	4	0	0	0	0	0	false
EPI_ISL_418820	121	4	0	0	0	0	0	false
EPI_ISL_418821	121	4	0	0	0	0	0	false
EPI_ISL_418822	122	4	0	0	0	0	0	false
EPI_ISL_418823	121	4	0	0	0	0	0	false
EPI_ISL_418824	122	4	0	0	0	0	0	false
EPI_ISL_418825	121	4	0	0	0	0	0	false
EPI_ISL_418826	121	4	0	0	0	0	0	false
EPI_ISL_418827	377	15	0	0	0	0	0	false
EPI_ISL_418828	377	15	0	0	0	0	0	false
EPI_ISL_418829	121	4	0	0	0	0	0	false
EPI_ISL_418830	121	4	0	0	0	0	0	false
EPI_ISL_418831	121	4	0	0	0	0	0	false
EPI_ISL_418832	122	4	0	0	0	0	0	false
EPI_ISL_418833	121	4	0	0	0	0	0	false
EPI_ISL_418834	121	4	0	0	0	0	0	false
EPI_ISL_418835	121	4	0	0	0	0	0	false
EPI_ISL_418836	121	4	0	0	0	0	0	false
EPI_ISL_418837	121	4	0	0	0	0	0	false
EPI_ISL_418838	121	4	0	0	0	0	0	false
EPI_ISL_418839	121	4	0	0	0	0	0	false
EPI_ISL_418840	150	6	0	0	0	0	0	false
EPI_ISL_418841	121	4	0	0	0	0	0	false
EPI_ISL_418842	121	4	0	0	0	0	0	false
EPI_ISL_418843	121	4	0	0	0	0	0	false
EPI_ISL_418844	400	34	0	0	0	0	0	false
EPI_ISL_418845	122	4	0	0	0	0	0	false
EPI_ISL_418846	121	4	0	0	0	0	0	false
EPI_ISL_418847	121	4	0	0	0	0	0	false
EPI_ISL_418848	121	4	0	0	0	0	0	false
EPI_ISL_418849	121	4	0	0	0	0	0	false
EPI_ISL_418850	394	18	0	0	0	0	0	false
EPI_ISL_418851	122	4	0	0	0	0	0	false
EPI_ISL_418852	121	4	0	0	0	0	0	false
EPI_ISL_418853	121	4	0	0	0	0	0	false
EPI_ISL_418854	121	4	0	0	0	0	0	false
EPI_ISL_418855	135	4	0	0	0	0	0	false
EPI_ISL_418856	121	4	0	0	0	0	0	false
EPI_ISL_418857	121	4	0	0	0	0	0	false
EPI_ISL_418858	121	4	0	0	0	0	0	false
EPI_ISL_418859	418	9	0	0	0	0	0	false
EPI_ISL_418860	0	0	0	0	0	0	0	false
EPI_ISL_418861	0	0	0	0	0	0	0	false
EPI_ISL_418863	0	0	0	0	0	0	0	false
EPI_ISL_418864	0	0	0	0	0	0	0	false
EPI_ISL_418865	5268	74	0	0	0	0	0	false
EPI_ISL_418871	62	41	0	0	103	0	0	false
EPI_ISL_418872	206	77	0	1	59	0	0	false
EPI_ISL_418873	18	18	0	0	171	0	0	false
EPI_ISL_418876	17	14	1	0	0	0	0	false
EPI_ISL_418877	93	24	0	0	41	0	0	false
EPI_ISL_418880	0	0	0	0	214	0	0	false
EPI_ISL_418881	1	1	0	0	7	0	0	false
EPI_ISL_418882	0	0	0	1	8	0	0	false
EPI_ISL_418888	85	67	0	0	394	0	0	false
EPI_ISL_418890	3	1	0	0	33	0	0	false
EPI_ISL_418891	0	0	0	0	45	0	0	false
EPI_ISL_418892	7	7	0	0	77	0	0	false
EPI_ISL_418893	0	0	0	0	24	0	0	false
EPI_ISL_418894	398	55	0	0	237	0	0	false
EPI_ISL_418897	0	0	0	0	40	0	0	false
EPI_ISL_418898	0	0	0	0	45	0	0	false
EPI_ISL_418899	8	8	0	0	82	0	0	false
EPI_ISL_418900	5	4	0	0	49	0	0	false
EPI_ISL_418902	0	0	0	0	71	0	0	false
EPI_ISL_418903	0	0	0	0	96	0	0	false
EPI_ISL_418905	4	4	0	1	35	0	0	false
EPI_ISL_418906	0	0	0	1	58	0	0	false
EPI_ISL_418909	6	3	0	0	74	0	0	false
EPI_ISL_418913	109	38	0	0	119	0	0	false
EPI_ISL_418914	597	61	0	0	93	0	0	false
EPI_ISL_418915	4	4	0	0	133	0	0	false
EPI_ISL_418916	0	0	0	1	22	0	0	false
EPI_ISL_418920	3	2	0	1	58	0	0	false
EPI_ISL_418924	0	0	0	0	40	0	0	false
EPI_ISL_418935	11	11	0	0	83	0	0	false
EPI_ISL_418938	55	30	0	0	162	0	0	false
EPI_ISL_418939	1	1	0	0	78	0	0	false
EPI_ISL_418944	0	0	0	0	110	0	0	false
EPI_ISL_418945	0	0	0	1	30	0	0	false
EPI_ISL_418949	0	0	0	0	43	0	0	false
EPI_ISL_418950	0	0	0	0	79	0	0	false
EPI_ISL_418951	9	9	0	0	44	0	0	false
EPI_ISL_418952	264	46	1	0	202	0	0	false
EPI_ISL_418953	1	1	0	0	58	0	0	false
EPI_ISL_418954	0	0	1	1	19	0	0	false
EPI_ISL_418955	0	0	0	0	54	0	0	false
EPI_ISL_418956	0	0	0	0	0	0	0	false
EPI_ISL_418957	8	8	0	0	0	0	0	false
EPI_ISL_418958	5	5	0	0	0	0	0	false
EPI_ISL_418959	2728	78	0	0	0	0	0	false
EPI_ISL_418961	8036	76	0	0	0	0	0	false
EPI_ISL_418962	29	29	0	0	0	0	0	false
EPI_ISL_418963	68	63	0	0	0	0	0	false
EPI_ISL_418964	0	0	0	0	0	0	0	false
EPI_ISL_418965	0	0	0	0	0	0	0	false
EPI_ISL_418966	10910	79	0	0	0	0	0	false
EPI_ISL_418967	0	0	0	0	0	0	0	false
EPI_ISL_418968	1546	67	0	0	0	0	0	false
EPI_ISL_418969	2696	75	0	0	0	0	0	false
EPI_ISL_418970	2565	64	0	0	0	0	0	false
EPI_ISL_418971	431	38	0	0	0	0	0	false
EPI_ISL_418972	49	33	0	0	0	0	0	false
EPI_ISL_418973	21	10	0	0	0	0	0	false
EPI_ISL_418974	41	27	0	0	0	0	0	false
EPI_ISL_418975	82	33	0	0	0	0	0	false
EPI_ISL_418976	44	30	0	0	0	0	0	false
EPI_ISL_418977	48	32	0	0	0	0	0	false
EPI_ISL_418978	37	25	0	0	0	0	0	false
EPI_ISL_418979	236	53	0	0	0	0	0	false
EPI_ISL_418980	66	31	0	0	0	0	0	false
EPI_ISL_418981	0	0	0	0	0	0	0	false
EPI_ISL_418982	0	0	0	0	0	0	0	false
EPI_ISL_418983	0	0	0	0	0	0	0	false
EPI_ISL_418984	0	0	0	0	0	0	0	false
EPI_ISL_418985	0	0	0	0	0	0	0	false
EPI_ISL_418986	0	0	0	0	0	0	0	false
EPI_ISL_418987	0	0	0	0	0	0	0	false
EPI_ISL_418988	0	0	0	0	0	0	0	false
EPI_ISL_418989	0	0	0	0	0	0	0	false
EPI_ISL_418990	0	0	0	0	0	0	0	false
EPI_ISL_418991	0	0	0	0	0	0	0	false
EPI_ISL_418992	5	3	1	0	0	0	0	false
EPI_ISL_418993	6	0	1	0	0	0	0	false
EPI_ISL_418994	16	1	3	0	0	0	0	false
EPI_ISL_418995	3	0	0	0	0	0	0	false
EPI_ISL_418996	23	1	0	0	0	0	0	false
EPI_ISL_418997	75	41	0	0	0	0	0	false
EPI_ISL_418998	68	40	0	0	0	0	0	false
EPI_ISL_418999	4	0	0	0	0	0	0	false
EPI_ISL_419000	46	27	0	0	0	0	0	false
EPI_ISL_419001	76	29	0	0	0	0	0	false
EPI_ISL_419168	25	1	0	0	0	0	0	false
EPI_ISL_419169	60	5	0	0	0	0	0	false
EPI_ISL_419170	78	2	0	0	0	0	0	false
EPI_ISL_419171	81	5	0	0	0	0	0	false
EPI_ISL_419172	106	3	0	0	0	0	0	false
EPI_ISL_419173	116	6	0	0	0	0	0	false
EPI_ISL_419174	10	1	0	0	0	0	0	false
EPI_ISL_419175	50	1	0	0	0	0	0	false
EPI_ISL_419176	54	2	0	0	0	0	0	false
EPI_ISL_419177	115	2	0	0	0	0	0	false
EPI_ISL_419178	52	1	0	0	0	0	0	false
EPI_ISL_419179	59	2	0	0	0	0	0	false
EPI_ISL_419180	64	2	0	0	0	0	0	false
EPI_ISL_419181	79	3	0	0	0	0	0	false
EPI_ISL_419182	112	6	0	0	0	0	0	false
EPI_ISL_419183	106	7	0	0	0	0	0	false
EPI_ISL_419184	70	5	0	0	0	0	0	false
EPI_ISL_419185	56	5	0	0	0	0	0	false
EPI_ISL_419186	79	3	0	0	0	0	0	false
EPI_ISL_419187	78	2	0	0	0	0	0	false
EPI_ISL_419188	107	3	0	0	0	0	0	false
EPI_ISL_419210	0	0	0	0	0	0	0	false
EPI_ISL_419211	0	0	0	0	0	0	0	false
EPI_ISL_419213	1139	76	0	0	0	0	0	false
EPI_ISL_419214	121	4	0	0	0	0	0	false
EPI_ISL_419215	122	4	0	0	0	0	0	false
EPI_ISL_419216	121	4	0	0	0	0	0	false
EPI_ISL_419217	165	24	0	0	0	0	0	false
EPI_ISL_419218	1146	76	0	0	0	0	0	false
EPI_ISL_419219	157	6	0	0	0	0	0	false
EPI_ISL_419221	198	23	0	0	0	0	0	false
EPI_ISL_419222	121	4	0	0	0	0	0	false
EPI_ISL_419223	772	64	0	0	0	0	0	false
EPI_ISL_419224	121	4	0	0	0	0	0	false
EPI_ISL_419225	392	4	0	0	0	0	0	false
EPI_ISL_419226	136	4	0	0	0	0	0	false
EPI_ISL_419227	138	4	0	0	0	0	0	false
EPI_ISL_419228	123	4	0	0	0	0	0	false
EPI_ISL_419229	407	9	0	0	0	0	0	false
EPI_ISL_419230	0	0	0	0	0	0	0	false
EPI_ISL_419231	121	4	0	0	0	0	0	false
EPI_ISL_419232	121	4	0	0	0	0	0	false
EPI_ISL_419233	0	0	0	0	0	0	0	false
EPI_ISL_419234	0	0	0	0	0	0	0	false
EPI_ISL_419235	0	0	0	0	0	0	0	false
EPI_ISL_419236	93	59	0	0	0	0	0	false
EPI_ISL_419237	0	0	0	0	0	0	0	false
EPI_ISL_419238	0	0	0	0	0	0	0	false
EPI_ISL_419240	0	0	0	0	0	0	0	false
EPI_ISL_419241	490	64	0	0	0	0	0	false
EPI_ISL_419242	500	64	0	0	0	0	0	false
EPI_ISL_419243	908	64	0	0	0	0	0	false
EPI_ISL_419244	678	64	0	0	0	0	0	false
EPI_ISL_419245	152	24	0	0	0	0	0	false
EPI_ISL_419246	1690	73	0	0	0	0	0	false
EPI_ISL_419247	121	4	0	0	0	0	0	false
EPI_ISL_419248	717	64	0	0	0	0	0	false
EPI_ISL_419249	1293	73	0	0	0	0	0	false
EPI_ISL_419250	121	4	0	0	0	0	0	false
EPI_ISL_419251	679	64	0	0	0	0	0	false
EPI_ISL_419252	359	64	0	0	0	0	0	false
EPI_ISL_419253	901	73	0	0	0	0	0	false
EPI_ISL_419254	0	0	0	0	0	0	0	false
EPI_ISL_419255	15	15	1	0	0	0	0	false
EPI_ISL_419256	13	9	0	0	0	0	0	false
EPI_ISL_419257	272	30	0	0	0	0	0	false
EPI_ISL_419258	166	70	0	0	0	0	0	false
EPI_ISL_419259	121	4	0	0	0	0	0	false
EPI_ISL_419260	0	0	0	0	0	0	0	false
EPI_ISL_419261	7	7	0	0	0	0	0	false
EPI_ISL_419262	10	4	0	0	0	0	0	false
EPI_ISL_419263	0	0	0	0	0	0	0	false
EPI_ISL_419264	629	76	0	0	0	0	0	false
EPI_ISL_419265	2464	72	0	0	0	0	0	false
